71,587.33594,208.17981,621.5201,308.32208
71,443.2063,188.0947,475.32306,276.65048
71,290.7861,169.5986,326.6646,235.30412
71,477.34705,188.3579,507.5428,268.01752
71,365.49332,179.12697,400.5797,260.56427
71,406.6494,180.3942,425.19742,225.37732
71,405.76736,184.25111,429.2301,261.99893
72,443.4506,187.35709,474.78693,274.26065
72,584.23096,206.67053,619.05347,308.62164
72,475.88986,187.87944,505.63007,268.73657
72,362.52264,178.95718,400.44385,259.87027
72,288.62836,168.81718,322.8507,235.84666
73,580.74646,206.70848,614.5386,304.58643
73,369.01874,179.40993,400.34653,259.60333
73,443.4149,186.25966,473.36856,272.25186
73,476.83734,187.333,506.15305,268.11972
73,282.51282,168.98695,303.30356,234.10161
73,408.86636,182.50601,424.89963,224.77318
73,405.14133,185.61674,429.20755,261.70178
74,580.29626,204.37994,612.101,301.55737
74,373.2752,179.56943,398.36258,260.01672
74,273.80228,168.3012,302.78757,235.95294
74,477.98438,185.90819,504.55713,266.50055
74,443.47104,185.82219,471.41815,271.50168
74,407.65604,183.80882,427.90192,263.02563
75,579.8618,201.59482,610.04346,297.56836
75,268.87558,168.6705,300.10245,236.37872
75,372.3646,179.47336,399.1092,259.64774
75,477.98248,184.14345,505.2383,262.18372
75,442.15256,183.52249,469.93082,267.51056
76,577.05927,196.22655,608.59814,293.9351
76,263.58948,170.75537,289.78745,237.90497
76,370.92514,179.56908,400.70685,260.13293
76,477.5844,179.51263,506.4395,257.73712
76,441.2921,180.51294,469.40823,263.3102
76,282.8203,52.64401,296.04916,82.94174
77,576.5083,196.71902,607.53265,292.50052
77,261.44394,171.34227,287.8227,239.29713
77,369.4773,179.41846,400.97287,260.41833
77,477.60037,179.80273,506.6576,256.8954
77,441.79828,178.85228,469.68564,262.39694
77,281.86783,58.158337,295.54938,83.361336
78,574.5956,195.98622,604.7387,290.73538
78,259.01718,169.7839,286.42438,240.36255
78,368.224,179.4591,401.45364,260.31146
78,477.39548,180.50038,506.0711,257.6799
78,441.49286,178.83624,470.41605,263.0654
78,280.2228,54.488304,292.4135,83.275375
79,570.18756,191.20584,603.8441,284.88876
79,258.13257,172.04033,284.79578,242.2947
79,372.76935,180.62369,399.73822,259.10843
79,442.46402,177.43933,472.14243,256.93115
79,475.94678,177.09479,502.71695,253.60622
79,275.7939,51.43381,289.6165,84.25128
80,568.6089,190.33243,602.601,282.88327
80,257.94165,172.6008,284.86206,242.35564
80,443.85092,174.5219,473.92673,254.35246
80,474.14252,173.66792,502.84445,250.29451
80,373.78763,180.56638,397.93765,259.21017
80,274.37503,51.99454,288.63562,84.65895
81,567.0984,188.52127,600.4334,282.64194
81,258.79462,173.27486,285.21448,243.75449
81,443.4738,173.25197,475.17218,254.06502
81,473.4911,172.18945,502.17358,248.93094
81,374.14954,180.03368,398.34027,259.01218
81,272.93115,51.747562,287.466,84.914696
82,566.8732,188.09311,598.0614,280.45364
82,259.32462,175.12651,285.85266,246.66466
82,445.02695,173.20703,475.24548,252.43674
82,474.21893,172.06274,502.1669,248.50641
82,374.38385,179.87077,398.1755,258.56662
82,272.3899,51.03195,284.44736,84.39293
83,566.61816,184.8164,595.11426,276.52118
83,263.22284,176.59813,287.965,246.93736
83,475.66647,171.81448,503.41647,246.66039
83,446.28842,172.00285,476.099,251.34373
83,375.72327,178.1725,397.23254,258.6024
83,269.52194,51.845375,282.2991,85.46555
84,565.1908,181.78822,595.2965,271.78516
84,263.75436,177.65077,289.92358,248.31242
84,447.04337,169.57039,476.76492,249.843
84,478.51605,170.13647,505.48773,244.77531
84,376.3498,177.6516,396.89993,258.40775
84,267.21634,52.399284,282.28506,86.28974
85,564.82025,180.35675,595.9562,271.15762
85,448.29837,166.5229,477.336,244.6755
85,265.5912,178.22905,291.95084,249.39568
85,480.5848,169.38979,508.66098,242.92111
85,376.18787,177.12872,398.48947,258.50748
85,265.58704,52.739525,279.44598,86.51095
86,564.91437,179.1881,595.4779,269.6118
86,270.58582,179.49004,304.54184,251.23035
86,450.27,164.99931,479.4126,241.6257
86,484.27487,167.76595,510.47763,242.32666
86,375.26996,176.69171,402.5692,259.6575
86,260.96912,51.928856,273.68567,86.3843
87,564.9816,176.1225,595.5453,267.60794
87,274.33737,180.61446,304.64825,251.85715
87,450.7509,165.61772,480.3802,240.11171
87,484.47995,167.76984,510.4085,242.1937
87,373.55423,176.53284,406.23972,258.56198
87,257.94644,53.359707,272.67688,87.23991
87,407.69025,171.14432,427.68222,258.62375
88,565.83374,174.34875,595.76917,264.03043
88,278.64053,181.1131,305.5191,254.34735
88,453.98923,163.85693,482.26743,237.97467
88,484.0056,165.85397,509.99493,240.67767
88,370.46307,177.19827,407.19406,259.3902
88,255.53696,54.21845,271.64102,88.1695
88,406.38132,178.00935,429.97977,263.2952
88,407.14465,176.17628,423.84912,225.048
89,285.05493,184.94432,311.3285,256.6715
89,567.7599,172.13136,595.05225,258.36252
89,368.0667,178.11938,404.47726,257.97232
89,457.1284,160.01877,486.34137,236.34207
89,486.83768,161.93633,512.98987,235.87613
89,252.7501,54.31359,266.18884,87.62061
89,406.33676,184.1107,431.13672,263.07486
89,407.17038,179.2508,424.2806,227.23483
90,287.84003,186.3621,314.22086,258.05652
90,568.96216,172.18582,596.2981,257.24057
90,458.5123,159.49936,488.21698,235.57323
90,367.63138,177.93411,405.60446,259.46216
90,486.7838,161.67328,515.7545,234.54721
90,251.22466,55.027676,265.65002,87.9076
90,406.35608,184.136,431.969,263.143
91,570.30975,171.76242,597.5851,257.03384
91,291.5678,187.5245,317.84756,260.32413
91,460.93774,158.9584,490.11652,236.2763
91,372.59338,178.62119,405.87454,260.47992
91,249.55199,55.326653,265.13745,88.895355
91,488.36588,160.85022,519.0142,233.45729
91,405.90994,182.55412,431.13184,262.96164
92,571.9715,170.41225,599.9125,254.55156
92,295.10452,189.60822,320.33093,260.84973
92,462.74808,157.79326,492.24582,235.28867
92,490.69348,162.287,520.78345,231.49815
92,375.8581,177.77461,406.3884,258.17902
92,247.97049,55.273388,263.26105,90.03634
93,572.5692,165.16916,604.18005,248.81383
93,494.9629,159.10783,523.33563,230.25069
93,302.37613,188.89093,330.81235,262.31216
93,468.1106,153.31961,496.03052,229.97482
93,380.48785,176.67317,409.90265,258.49756
93,243.5615,54.428253,256.1882,91.24098
94,573.61145,165.02774,605.4954,248.61829
94,470.07437,152.96626,498.5267,227.13277
94,498.8971,158.72963,525.59717,229.82529
94,305.51257,191.18266,339.94867,266.04538
94,380.8727,176.81425,411.39334,257.94095
94,241.74663,55.972088,254.37837,91.0838
95,575.9687,164.35312,606.604,249.75117
95,308.19397,192.68459,338.60733,265.11987
95,500.9106,157.74382,527.4977,229.60384
95,472.73438,153.32237,500.03806,226.78685
95,377.29227,176.70973,412.32336,258.29352
95,238.67444,56.778862,252.92729,92.26987
96,577.8769,163.6067,606.7782,245.73938
96,503.48587,158.76443,528.05725,230.69975
96,314.72775,192.25816,341.62512,266.5112
96,475.3223,153.67151,504.84616,226.74945
96,376.48203,176.82285,413.69998,258.0753
96,236.4565,58.04239,249.94951,92.48642
97,324.67615,194.10294,351.35004,269.685
97,582.29944,159.9708,607.79755,240.53195
97,479.8208,150.84583,509.9479,225.14645
97,379.17456,177.46802,412.1503,256.46423
97,506.51517,153.12051,529.37915,227.66145
97,232.98994,57.897984,248.23479,92.604996
98,328.25095,195.14543,357.50647,270.82068
98,583.79114,159.53123,608.7342,239.94234
98,483.5313,149.39688,511.16232,222.33644
98,383.25342,176.51733,411.98984,256.78674
98,508.93454,153.70093,533.0456,224.01515
98,231.39186,59.443596,247.61115,93.152374
99,486.29572,148.32677,512.9705,221.58269
99,585.4377,159.21294,611.5877,239.47575
99,333.623,195.26237,360.59888,271.97406
99,382.29138,176.21509,410.79773,256.54874
99,510.53296,152.16653,535.85504,221.9978
99,229.1603,59.455658,245.25829,93.386604
100,587.6213,157.58664,615.015,236.02177
100,343.961,196.11,371.6155,273.11118
100,375.80792,174.77992,411.31778,257.92664
100,490.84616,148.72278,517.6723,221.24115
100,511.5974,151.75835,540.5843,220.3192
100,225.20015,58.784042,238.04834,94.41897
100,438.95612,175.7401,453.58813,210.00813
101,589.31635,153.02068,618.6928,234.92023
101,346.51834,197.41106,381.5318,275.03748
101,374.84592,175.39305,409.77606,257.74774
101,493.2301,148.98633,519.4755,220.41754
101,513.94684,151.56703,541.0057,219.40031
101,223.13748,59.841522,237.4169,95.03941
101,438.85715,175.31688,453.37662,219.6625
102,590.51086,152.3041,622.26996,231.84053
102,349.32983,197.90419,382.92175,274.9322
102,515.9688,149.5746,544.156,218.65451
102,495.36765,144.9899,521.59436,218.13367
102,375.05566,176.10512,410.27435,257.1288
102,220.92052,59.798206,235.76405,94.90417
102,440.1437,175.52933,451.91602,221.03082
103,592.16394,149.59276,624.4448,230.95607
103,498.4118,144.1012,523.7463,215.28792
103,520.2206,147.69458,547.92346,217.72012
103,355.5341,197.58455,386.041,275.94736
103,378.73495,175.30476,409.13654,256.29276
103,219.07295,61.16337,230.81535,95.27968
103,440.8591,174.4,452.0093,222.63968
104,597.9563,150.3451,626.0265,228.67714
104,502.65167,142.08656,530.1952,213.58
104,527.5639,146.579,553.3317,216.24316
104,370.4891,189.59465,401.85648,277.48184
104,213.94688,61.947403,229.12929,96.14505
104,382.16562,174.50217,404.35202,250.61964
104,440.23233,175.93434,453.79126,219.00787
105,602.61945,146.45363,626.60547,226.32124
105,504.74704,143.13757,535.1836,214.4176
105,529.48145,147.48898,554.0296,214.4916
105,370.61386,179.00166,414.23547,278.05344
105,211.22507,62.777912,228.40901,96.41983
105,439.62714,175.5043,453.14435,203.70554
106,508.21585,142.2282,536.7574,213.2062
106,606.7842,146.92621,629.45496,224.01974
106,535.57477,144.71918,558.8774,213.38554
106,380.02698,173.08293,417.14,280.4276
106,206.54562,63.34616,220.1787,96.65478
107,511.9867,140.10324,538.4803,209.95891
107,538.74725,144.53537,562.0186,212.61029
107,202.72508,63.31549,217.85704,97.980156
107,608.12244,145.93854,634.28906,223.62923
107,378.6809,175.79927,408.02002,256.0586
107,396.52112,204.37859,420.04675,280.2456
107,386.59708,169.43442,422.40915,281.0115
108,515.605,138.70113,541.5308,208.85107
108,540.60065,144.18214,563.6661,210.4331
108,199.47421,63.779835,216.89552,99.452095
108,379.25812,175.02032,405.49106,253.739
108,608.7472,147.35785,635.78503,222.63673
108,396.07373,199.63324,433.17783,280.29868
109,520.4306,137.9495,546.8561,207.8542
109,613.792,142.80933,639.8814,218.95988
109,376.07825,174.26855,402.65778,252.73016
109,544.22363,143.51788,570.7609,209.38622
109,195.6897,62.711445,212.4015,100.78556
109,405.4617,193.02998,450.9491,280.20355
110,522.28064,138.21735,549.8152,207.09183
110,615.7934,141.37474,643.25397,217.89906
110,373.9998,174.73312,402.2296,252.193
110,195.43758,62.993275,210.79155,100.007515
110,545.9021,143.97556,571.4442,209.22772
111,617.7859,140.27579,646.23566,215.7345
111,526.02325,136.58798,551.99243,207.74237
111,372.55106,174.8987,402.9149,252.07158
111,193.27864,63.055202,210.71733,100.3335
111,546.73456,145.23747,572.8136,207.88339
111,431.8562,201.0094,455.8526,282.051
112,371.18866,176.09767,401.4049,252.58406
112,620.2233,140.42795,649.15466,214.81357
112,191.6393,63.298172,210.09468,101.37693
112,529.6043,134.82042,553.2171,205.18103
